base,sub,ctmt,motivo,pct_tecnica_modelo,pct_total_medido,pct_nao_tecnica_implicita,GWh_injetado,GWh_faturado,ucs,cobertura,viola_limite,medida_degenerada,faturado_maior_que_injetado,declarado_pct,razao_vs_declarado,se_kv_mt,se_trafos,se_km_MT,se_alimentadores,se_convergiu,se_nos_nan,se_veredicto,se_V_MT_min,se_V_MT_mediana,se_barras_criticas
CEEE_EQUAT5707,AV2,AV2AV209,modelo quebrado na SE: NAO_CONVERGE[C-API:500],4.218,3.04,-1.178,35.26,34.1881,8564,138.8,True,False,False,,,23,599,107.26,6,False,0,NAO_CONVERGE[C-API:500],0.983,0.987,0
CEEE_EQUAT5707,P06,P06P0610,modelo quebrado na SE: NAO_CONVERGE[C-API:500],4.159,2.55,-1.609,22.3953,21.8243,7026,163.1,True,False,False,,,13.8,941,161.7,9,False,0,NAO_CONVERGE[C-API:500],0.987,0.995,0
CEEE_EQUAT5707,QUI,QUIQUI06,medida quase sem perda: 2.09% total medido,4.093,2.09,-2.003,17.5977,17.2299,3911,195.8,True,False,False,,,13.8,1287,555.38,5,True,0,OK,0.688,0.997,21
CEEE_EQUAT5707,PL5,PL5PL510,modelo quebrado na SE: NAO_CONVERGE[C-API:500],4.092,2.475,-1.617,30.164,29.4175,6845,165.3,True,False,False,,,23,786,164.74,7,False,0,NAO_CONVERGE[C-API:500],0.964,0.969,1
CEEE_EQUAT5707,P10,P10P1008,medida quase sem perda: 2.94% total medido,4.087,2.939,-1.148,18.8884,18.3332,5979,139.0,True,False,False,,,13.8,900,85.36,12,True,0,OK,0.991,0.994,0
CEEE_EQUAT5707,P16,P16P1602,a investigar,4.073,3.011,-1.062,20.3825,19.7688,7946,135.3,True,False,False,,,13.8,1298,184.22,10,True,0,OK,0.96,0.97,0
CEEE_EQUAT5707,AT1,AT1AT101,medida quase sem perda: 2.83% total medido,4.068,2.831,-1.237,23.2252,22.5678,10806,143.7,True,False,False,,,23,1043,106.09,7,True,0,OK,0.927,0.94,267
CEEE_EQUAT5707,DFE,DFEDFE04,a investigar,4.04,3.188,-0.852,4.4911,4.3479,1546,126.7,True,False,False,,,23,2993,1425.28,4,True,0,OK,0.189,0.978,834
CEEE_EQUAT5707,P02,P02P0211,medida quase sem perda: 2.35% total medido,4.025,2.346,-1.679,12.6608,12.3638,361,171.6,True,False,False,,,13.8,1082,94.35,13,True,0,OK,0.974,0.975,0
CEEE_EQUAT5707,SAO,SAOSAO02,modelo quebrado na SE: NAO_CONVERGE[C-API:500],4.001,3.088,-0.913,26.4008,25.5854,4449,129.5,True,False,False,,,23,2457,1022.45,6,False,0,NAO_CONVERGE[C-API:500],0.984,0.993,0
CEEE_EQUAT5707,TO1,TO1TO103,medida quase sem perda: 2.67% total medido,3.934,2.67,-1.264,15.4739,15.0607,5462,147.3,True,False,False,,,23,1547,478.44,7,True,0,OK,0.902,0.989,149
CEEE_EQUAT5707,P12,P12P1202,medida quase sem perda: 2.69% total medido,3.932,2.687,-1.245,28.5748,27.807,7067,146.3,True,False,False,,,13.8,1627,165.82,14,True,0,OK,0.954,0.97,0
CEEE_EQUAT5707,GU1,GU1GU110,medida quase sem perda: 2.27% total medido,3.921,2.272,-1.649,28.8092,28.1547,6012,172.6,True,False,False,,,23,2254,973.27,9,True,0,OK,0.836,0.926,15953
CEEE_EQUAT5707,TRA,TRATRA09,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.909,2.939,-0.97,30.0541,29.1707,7449,133.0,True,False,False,,,13.8,1330,227.46,9,False,0,NAO_CONVERGE[C-API:500],0.952,0.983,0
CEEE_EQUAT5707,RG2,RG2RG209,medida quase sem perda: 2.52% total medido,3.895,2.516,-1.379,9.6958,9.4519,1349,154.8,True,False,False,,,23,487,63.04,10,True,0,OK,0.961,0.972,1
CEEE_EQUAT5707,P04,P04P0403,medida quase sem perda: 2.63% total medido,3.891,2.632,-1.259,7.9682,7.7585,2108,147.8,True,False,False,,,13.8,1537,406.53,47,True,0,OK,0.962,0.981,0
CEEE_EQUAT5707,PL4,PL4PL404,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.857,2.592,-1.265,10.0811,9.8198,2620,148.8,True,False,False,,,23,1410,661.1,4,False,0,NAO_CONVERGE[C-API:500],0.893,0.984,205
CEEE_EQUAT5707,GU1,GU1GU104,medida quase sem perda: 2.91% total medido,3.834,2.908,-0.926,22.8115,22.1483,4827,131.9,True,False,False,,,23,2254,973.27,9,True,0,OK,0.836,0.926,15953
CEEE_EQUAT5707,JGR,JGRJGR01,medida quase sem perda: 2.50% total medido,3.798,2.5,-1.298,7.4372,7.2513,900,151.9,True,False,False,,,23,844,684.64,5,True,0,OK,0.869,0.972,518
CEEE_EQUAT5707,CHA,CHACHA5,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.781,2.964,-0.817,10.8831,10.5604,979,127.6,True,False,False,,,13.8,493,161.01,5,False,0,NAO_CONVERGE[C-API:500],0.982,0.988,0
CEEE_EQUAT5707,PL2,PL2PL208,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.764,2.36,-1.404,20.2553,19.7773,6201,159.5,True,False,False,,,13.8,1077,158.99,12,False,0,NAO_CONVERGE[C-API:500],0.983,0.986,0
CEEE_EQUAT5707,CSN,CSNCSN02,medida quase sem perda: 2.87% total medido,3.74,2.867,-0.873,16.0862,15.625,5518,130.4,True,False,False,,,23,655,176.6,4,True,0,OK,0.955,0.957,1
CEEE_EQUAT5707,P04,P04P0404,medida quase sem perda: 2.10% total medido,3.737,2.104,-1.633,15.2229,14.9026,4601,177.6,True,False,False,,,13.8,1537,406.53,47,True,0,OK,0.962,0.981,0
CEEE_EQUAT5707,P16,P16P1606,no limite: modelo 1.08x o total medido,3.732,3.47,-0.262,28.6433,27.6495,10411,107.6,True,False,False,,,13.8,1298,184.22,10,True,0,OK,0.96,0.97,0
CEEE_EQUAT5707,P13,P13P1305,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.668,2.283,-1.385,22.2167,21.7095,6619,160.7,True,False,False,,,13.8,1434,194.16,14,False,0,NAO_CONVERGE[C-API:500],0.975,0.988,0
CEEE_EQUAT5707,SJE,SJESJE04,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.616,2.437,-1.179,15.1219,14.7533,1977,148.4,True,False,False,,,23,296,114.81,4,False,0,NAO_CONVERGE[C-API:500],0.95,0.962,1
CEEE_EQUAT5707,P13,P13P1307,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.583,3.327,-0.256,8.3632,8.085,2774,107.7,True,False,False,,,13.8,1434,194.16,14,False,0,NAO_CONVERGE[C-API:500],0.975,0.988,0
CEEE_EQUAT5707,RG1,RG1RG104,no limite: modelo 1.11x o total medido,3.574,3.212,-0.362,9.069,8.7777,3690,111.3,True,False,False,,,23,712,112.35,7,True,0,OK,0.945,0.963,1
CEEE_EQUAT5707,P12,P12P1211,medida quase sem perda: 2.83% total medido,3.562,2.83,-0.732,14.4815,14.0716,4303,125.8,True,False,False,,,13.8,1627,165.82,14,True,0,OK,0.954,0.97,0
CEEE_EQUAT5707,PL2,PL2PL214,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.558,2.353,-1.205,17.4973,17.0856,5811,151.2,True,False,False,,,13.8,1077,158.99,12,False,0,NAO_CONVERGE[C-API:500],0.983,0.986,0
CEEE_EQUAT5707,P13,P13P1304,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.544,2.406,-1.138,18.1692,17.732,5248,147.3,True,False,False,,,13.8,1434,194.16,14,False,0,NAO_CONVERGE[C-API:500],0.975,0.988,0
CEEE_EQUAT5707,RG2,RG2RG211,no limite: modelo 1.15x o total medido,3.523,3.065,-0.458,25.7389,24.9498,6983,114.9,True,False,False,,,23,487,63.04,10,True,0,OK,0.961,0.972,1
CEEE_EQUAT5707,RG2,RG2RG213,medida quase sem perda: 2.37% total medido,3.522,2.374,-1.148,15.0894,14.7312,4773,148.3,True,False,False,,,23,487,63.04,10,True,0,OK,0.961,0.972,1
CEEE_EQUAT5707,PL1,PL1PL109,no limite: modelo 1.02x o total medido,3.503,3.445,-0.058,9.7065,9.3721,1922,101.7,True,False,False,,,13.8,1418,298.74,11,True,0,OK,0.884,0.972,131
CEEE_EQUAT5707,P02,P02P0209,no limite: modelo 1.07x o total medido,3.475,3.234,-0.241,9.3185,9.0172,2480,107.5,True,False,False,,,13.8,1082,94.35,13,True,0,OK,0.974,0.975,0
CEEE_EQUAT5707,P13,P13P1308,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.449,2.005,-1.444,21.7702,21.3338,4781,172.0,True,False,False,,,13.8,1434,194.16,14,False,0,NAO_CONVERGE[C-API:500],0.975,0.988,0
CEEE_EQUAT5707,P03,P03P0303,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.402,2.734,-0.668,18.6408,18.1311,5422,124.4,True,False,False,,,23,816,95.8,11,False,0,NAO_CONVERGE[C-API:500],0.983,0.986,1
CEEE_EQUAT5707,RG1,RG1RG103,no limite: modelo 1.15x o total medido,3.401,2.951,-0.45,9.2317,8.9592,4419,115.2,True,False,False,,,23,712,112.35,7,True,0,OK,0.945,0.963,1
CEEE_EQUAT5707,P06,P06P0607,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.395,3.195,-0.2,12.511,12.1113,3708,106.3,True,False,False,,,13.8,941,161.7,9,False,0,NAO_CONVERGE[C-API:500],0.987,0.995,0
CEEE_EQUAT5707,RG1,RG1RG101,no limite: modelo 1.04x o total medido,3.278,3.162,-0.116,19.9604,19.3293,8814,103.7,True,False,False,,,23,712,112.35,7,True,0,OK,0.945,0.963,1
CEEE_EQUAT5707,P01,P01P0102,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.258,2.553,-0.705,19.31,18.8171,2877,127.6,True,False,False,,,13.8,1002,99.2,11,False,0,NAO_CONVERGE[C-API:500],0.981,0.986,0
CEEE_EQUAT5707,POS,POSPOS03,modelo quebrado na SE: NAO_CONVERGE[C-API:500],3.177,2.12,-1.057,19.739,19.3205,53,149.9,True,False,False,,,23,1504,1227.38,4,False,0,NAO_CONVERGE[C-API:500],0.037,0.985,110
CEEE_EQUAT5707,P16,P16P1603,medida quase sem perda: 2.40% total medido,2.953,2.399,-0.554,32.2527,31.479,9687,123.1,True,False,False,,,13.8,1298,184.22,10,True,0,OK,0.96,0.97,0
CEEE_EQUAT5707,PL1,PL1PL108,no limite: modelo 1.05x o total medido,2.906,2.755,-0.151,18.4008,17.8938,5133,105.5,True,False,False,,,13.8,1418,298.74,11,True,0,OK,0.884,0.972,131
CEEE_EQUAT5707,TAI,TAITAI02,no limite: modelo 1.15x o total medido,2.906,2.536,-0.37,2.8906,2.8173,6,114.6,True,False,False,,,13.8,359,390.19,4,True,0,OK,0.59,0.976,1
CEEE_EQUAT5707,RG2,RG2RG216,medida quase sem perda: 2.29% total medido,2.899,2.287,-0.612,12.107,11.83,1956,126.7,True,False,False,,,23,487,63.04,10,True,0,OK,0.961,0.972,1
CEEE_EQUAT5707,SAS,SASSAS03,medida quase sem perda: 2.05% total medido,2.84,2.051,-0.789,3.2254,3.1592,65,138.4,True,False,False,,,23,364,434.86,4,True,0,OK,0.958,0.985,0
CEEE_EQUAT5707,PL4,PL4PL406,modelo quebrado na SE: NAO_CONVERGE[C-API:500],2.788,2.401,-0.387,18.4363,17.9937,4313,116.1,True,False,False,,,23,1410,661.1,4,False,0,NAO_CONVERGE[C-API:500],0.893,0.984,205
CEEE_EQUAT5707,P01,P01P0104,modelo quebrado na SE: NAO_CONVERGE[C-API:500],2.762,2.248,-0.514,21.2753,20.7971,3266,122.9,True,False,False,,,13.8,1002,99.2,11,False,0,NAO_CONVERGE[C-API:500],0.981,0.986,0
CEEE_EQUAT5707,RG1,RG1RG107,no limite: modelo 1.04x o total medido,2.722,2.607,-0.115,26.7629,26.0651,8648,104.4,True,False,False,,,23,712,112.35,7,True,0,OK,0.945,0.963,1
CEEE_EQUAT5707,P02,P02P0208,medida quase sem perda: 2.10% total medido,2.583,2.1,-0.483,20.2123,19.7879,4786,123.0,True,False,False,,,13.8,1082,94.35,13,True,0,OK,0.974,0.975,0
CEEE_EQUAT5707,ELD,ELDELD02,modelo quebrado na SE: NAO_CONVERGE[C-API:500],2.397,2.03,-0.367,20.5448,20.1278,2661,118.1,True,False,False,,,23,827,263.94,6,False,0,NAO_CONVERGE[C-API:500],0.995,0.997,0
CEEE_EQUAT5707,PMR,PMRPMR03,modelo quebrado na SE: NAO_CONVERGE[C-API:500],2.327,2.12,-0.207,6.8863,6.7404,622,109.8,True,False,False,,,23,1073,675.67,8,False,0,NAO_CONVERGE[C-API:500],0.987,0.993,0
